OBJECTID,GlobalID,type,source,poly_DateCurrent,mission,incident_name,incident_number,area_acres,description,FireDiscoveryDate,CreationDate,EditDate,displayStatus
750,b2545160-69a3-4dc4-800d-859ec398889c,Heat Perimeter,FIRIS,2024/07/24 22:08:38.108+00,CA-SQF-BOREL-N43U,,,940.832328510589,FIRIS Perimeter,,2024/07/24 22:07:21+00,2024/07/24 22:09:23.599+00,Inactive
751,98ca516a-9ae7-4f10-ac14-2384093fb583,Heat Perimeter,FIRIS,2024/07/24 22:08:38.108+00,CA-SQF-BOREL-N43U,,,940.832328510589,FIRIS Perimeter,,2024/07/24 22:07:21+00,2024/07/24 22:09:23.599+00,Inactive
752,dcb79fae-0404-4627-b19c-f09f215eed8b,Heat Perimeter,FIRIS,2024/07/24 23:00:43.546+00,CA-MMU-BULLION-N43U,,,49.6062576979623,FIRIS Perimeter,,2024/07/24 22:59:34+00,2024/07/24 23:01:33.455+00,Inactive
753,dc8f6b57-6b8c-4fa2-8300-e9ec557e05cf,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/07/24 15:39:58+00,Hill,Hill,bb9142f4-470d-4dd8-844e-0e5fd52303ba,7049.72,Infrared Image,,,,Inactive
754,a2746879-6f4b-4b7b-a80c-251ae03af1dd,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/07/24 15:34:58+00,Shelly,Shelly,c1e955d6-d77c-4ed5-9f80-6ec085ceb269,15492.33,Infrared Image,,,,Inactive
755,d63f8244-4168-4131-8dc2-06b15a3e8587,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,1900/01/01 00:00:00+00,MARIA,MARIA,165484db-4826-4690-b021-067f37e22b3a,71.1228202809398,Infrared Image,,,,Inactive
756,7d2c74ee-5758-47d2-a7c4-91ad75725b0d,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/07/24 17:41:42+00,Park,Park,22cad814-48b1-4460-a368-f50f493f3740,611.41,Infrared Image,,,,Inactive
757,67f0dc04-7d63-496b-93b8-da93ba8f605b,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,1900/01/01 00:00:00+00,Borel,Borel,4cb2f74d-51f9-47e3-8cfa-43f75dcb8a26,1681.42,Infrared Image,,,,Inactive
758,44fd2082-89df-4181-891a-32319c518a16,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/07/24 17:58:30+00,Gold,Gold,0f4a7235-c558-4f93-9349-9ebc56515f06,3001.93,Infrared Image,,,,Inactive
759,f3a361b4-e15d-4447-bf9f-e92465b85d6b,Heat Perimeter,NIFC,2024/07/23 15:05:00+00,2024-CASRF-000586,Hill,2024-CASRF-000586,7079.95032889174,Wildfire Daily Fire Perimeter,2024/07/16 00:40:42+00,2024/07/25 00:45:14+00,2024/07/25 02:23:21+00,Inactive
760,ac6820fb-476a-43a9-9793-9d92df466d8d,Heat Perimeter,FIRIS,2024/07/25 02:35:49.731+00,CA-SDU-GROVE-N43U,,,815.776763468749,FIRIS Perimeter,,2024/07/25 02:19:37+00,2024/07/25 02:36:22.867+00,Inactive
761,0c103710-9c48-4a2a-9363-0231c9bd2c81,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,1900/01/01 00:00:00+00,APACHE,APACHE,e12fd7ec-cd5b-4442-be59-6a825f914ba1,1498.64,Infrared Image,,,,Inactive
762,ac346d06-fdb1-4d82-b215-787f6a902a72,Heat Perimeter,NIFC,2024/07/25 01:12:32+00,2024-CASDU-017575,GROVE 2,2024-CASDU-017575,0.01,Wildfire Daily Fire Perimeter,2024/07/24 20:12:32+00,2024/07/24 20:22:13.180+00,2024/07/25 03:53:46.998+00,Inactive
763,d6f15923-84a0-4703-8e23-8cd7067896e4,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/07/24 17:41:42+00,Park,Park,22cad814-48b1-4460-a368-f50f493f3740,6465.36,Infrared Image,,,,Inactive
764,a3404b32-e2ac-4260-a681-3a4df572588d,Heat Perimeter,FIRIS,2024/07/25 09:58:16.873+00,CA-BTU-PARK-N43U,,,45548.940522653,FIRIS Perimeter,,2024/07/25 09:57:19+00,2024/07/25 09:58:56.860+00,Inactive
765,65cdc4b6-6038-40c9-b44e-78bb27e33e97,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/07/25 11:51:04+00,Park,Park,22CAD814-48B1-4460-A368-F50F493F3740,71489.23,Infrared Image,,,,Inactive
766,ccc8e4e4-9db3-4fc0-9167-69477bbacbf9,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/07/25 11:51:04+00,Park,Park,22cad814-48b1-4460-a368-f50f493f3740,71489.23,Infrared Image,,,,Inactive
767,c5b8a41e-b937-4ca0-b515-1dadc97cdb84,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,1900/01/01 00:00:00+00,BOREL,BOREL,4cb2f74d-51f9-47e3-8cfa-43f75dcb8a26,3092.26,Infrared Image,,,,Inactive
768,9851ca27-9687-428f-bbb0-4cd0097ef39d,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/07/25 14:34:44+00,Hill,Hill,,7052.13755663855,Mixed Methods,,,,Inactive
769,48198ad4-9f67-43bb-975e-f01fb7e90b29,Heat Perimeter,FIRIS,2024/07/25 22:14:08.603+00,CA-BDU-LAWTON-N43U,,,17.0072327939284,FIRIS Perimeter,,2024/07/25 22:12:37+00,2024/07/25 22:14:27.414+00,Inactive
770,d2c62a6d-6e54-4a26-a51e-cb155976ed76,Heat Perimeter,FIRIS,2024/07/25 22:25:34.469+00,CA-LNU-ACORN-N57B,,,151.055867623206,FIRIS Perimeter,,2024/07/25 22:24:35+00,2024/07/25 22:26:30.185+00,Inactive
771,f114a03e-5027-4fe8-9e9d-0b92aa99170f,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/07/25 14:34:44+00,Hill,Hill,bb9142f4-470d-4dd8-844e-0e5fd52303ba,7052.11,Infrared Image,,,,Inactive
772,074756a0-8d1e-489a-8d97-6b318c097a61,Heat Perimeter,FIRIS,2024/07/25 23:03:09.732+00,CA-SDU-GROVE-N43U,,,863.477749264866,FIRIS Perimeter,,2024/07/25 23:01:13+00,2024/07/25 23:03:36.797+00,Inactive
773,4dfb4fc0-26c1-47dc-bbd1-a02997f29db0,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,1900/01/01 00:00:00+00,TROUT,TROUT,192018fd-a111-425c-8f4c-775570a9fd3e,22325.55,Infrared Image,,,,Inactive
774,c75bc2dc-7b6c-4278-a520-888e36c59401,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/07/24 15:34:58+00,SHELLY,SHELLY,c1e955d6-d77c-4ed5-9f80-6ec085ceb269,15537.21,Infrared Image,,,,Inactive
775,bcf4abd8-0287-4c22-97c8-d2e473abd179,Heat Perimeter,FIRIS,2024/07/25 23:32:56.802+00,CA-SDU-STAGECOACH-N43U,,,3.9870789266631,FIRIS Perimeter,,2024/07/25 23:31:36+00,2024/07/25 23:33:43.390+00,Inactive
776,ea4c588a-8ce8-47f5-8d93-20e1c10840cf,Heat Perimeter,FIRIS,2024/07/26 00:28:35.402+00,CA-BTU-PARK-N57B,,,120312.028732067,FIRIS Perimeter,,2024/07/26 00:26:45+00,2024/07/26 00:28:58.606+00,Inactive
777,13a736b7-011b-4c94-ac85-06991e7b73d1,Heat Perimeter,FIRIS,2024/07/26 01:04:20.688+00,CA-BTU-PARK-N57B,,,124948.590738895,FIRIS Perimeter,,2024/07/26 01:03:05+00,2024/07/26 01:05:14.608+00,Inactive
778,c74da97d-b7a3-4c1c-8907-96fac7ec00c6,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/07/25 02:50:31+00,APACHE,APACHE,e12fd7ec-cd5b-4442-be59-6a825f914ba1,1551.63,Infrared Image,,,,Inactive
779,1c449a1c-bfd8-4235-a057-c78b6dd1ce42,Heat Perimeter,FIRIS,2024/07/26 01:50:36.671+00,CA-RRU-MACY-N43U,,,63.3617488789321,FIRIS Perimeter,,2024/07/26 01:49:02+00,2024/07/26 01:51:29.928+00,Inactive
780,2dbafc2c-015e-4451-8b92-701aec7663b1,Heat Perimeter,FIRIS,2024/07/26 02:24:29.551+00,CA-RRU-MACY-N43U,,,134.31210279136,FIRIS Perimeter,,2024/07/26 02:23:13+00,2024/07/26 02:24:41.398+00,Inactive
781,19e92dc5-9a93-4d20-bb8d-4127f76916c9,Heat Perimeter,NIFC,2024/07/25 01:12:32+00,2024-CASDU-017575,GROVE 2,2024-CASDU-017575,863.474373171834,Wildfire Daily Fire Perimeter,2024/07/24 20:12:32+00,2024/07/24 20:22:13.180+00,2024/07/26 02:49:26+00,Inactive
782,dcd6a7af-32c2-4dc1-9cdc-1d52db25326e,Heat Perimeter,FIRIS,2024/07/26 08:49:28.093+00,CA-BTU-PARK-N57B,,,164281.778465389,FIRIS Perimeter,,2024/07/26 08:48:04+00,2024/07/26 08:50:06.364+00,Inactive
783,85679a71-513f-4b9d-b16f-6849db633f32,Heat Perimeter,FIRIS,2024/07/26 18:50:04.449+00,CA-SQF-BOREL-N43U,,,7950.76981246285,FIRIS Perimeter,,2024/07/26 18:47:54+00,2024/07/26 18:50:16.757+00,Inactive
784,329aa937-1a8f-482d-8e7a-040edb636f09,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/07/25 20:00:00+00,HILL,HILL,bb9142f4-470d-4dd8-844e-0e5fd52303ba,7721.95,Infrared Image,,,,Inactive
785,9e75545b-a79e-43f9-9bef-a9fc510bc050,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,1900/01/01 00:00:00+00,SHELLY,SHELLY,c1e955d6-d77c-4ed5-9f80-6ec085ceb269,15798.6,Infrared Image,,,,Inactive
786,eff2e24a-7101-46c9-aad8-9510ee943942,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,1900/01/01 00:00:00+00,PARK,PARK,22CAD814-48B1-4460-A368-F50F493F3740,178090.17,Infrared Image,,,,Inactive
787,1f05d719-b1db-4ecb-b409-8d791758b971,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,1900/01/01 00:00:00+00,PARK,PARK,22cad814-48b1-4460-a368-f50f493f3740,239152.17,Infrared Image,,,,Inactive
788,6a924a79-3fa6-4d5a-842d-ea4f696b392f,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/07/27 03:06:26+00,POINT,POINT,6607e92c-448a-4e7e-911a-84bd10a575ca,461.67,Infrared Image,,,,Inactive
789,3691f688-332c-4223-8f9a-a358394a59e4,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/07/27 03:57:00+00,CREEK,CREEK,978c0d06-9889-441a-9c81-ec19804b2331,577.23,Infrared Image,,,,Inactive
790,66cec25e-671b-4fa7-bf71-1da5721879ce,Heat Perimeter,FIRIS,2024/07/27 04:30:25.119+00,CA-SQF-BOREL-N43U,,,31950.100334285,FIRIS Perimeter,,2024/07/27 04:29:32+00,2024/07/27 04:31:21.435+00,Inactive
791,d6b8d728-3d52-443a-ac34-f15fc63e893d,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/07/27 03:57:00+00,CREEK,CREEK,978c0d06-9889-441a-9c81-ec19804b2331,577.23,Infrared Image,,,,Inactive
792,d086d1a4-cc5e-49b5-93dd-0805c5a93dd8,Heat Perimeter,FIRIS,2024/07/27 05:15:25.005+00,CA-KRN-SAWMILL-N43U,,,41.2962356750869,FIRIS Perimeter,,2024/07/27 05:14:44+00,2024/07/27 05:16:29.455+00,Inactive
793,627c8080-3e36-4a7e-a493-0de36c7ea18f,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/07/26 22:47:15+00,PARK,PARK,22cad814-48b1-4460-a368-f50f493f3740,307368.68,Infrared Image,,,,Inactive
794,0594ecab-f6ee-47d4-8984-564677405c0d,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/07/27 10:47:37+00,Park,Park,22cad814-48b1-4460-a368-f50f493f3740,348370.43,Infrared Image,,,,Inactive
795,f6d43c63-01d5-4fcf-8822-b40b36df185e,Heat Perimeter,FIRIS,2024/07/27 21:13:15.750+00,CA-SQF-BOREL-N43U,,,38446.3607025977,FIRIS Perimeter,,2024/07/27 21:11:32+00,2024/07/27 21:14:07.827+00,Inactive
796,86da26b5-a447-4e23-b9b2-9dfcff07032c,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/07/27 03:57:00+00,CREEK,CREEK,978c0d06-9889-441a-9c81-ec19804b2331,733.86,Infrared Image,,,,Inactive
797,f00a1235-76d9-43e7-83d5-907534c1c1d0,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/07/27 14:37:48+00,Park,Park,22cad814-48b1-4460-a368-f50f493f3740,350011.61,Infrared Image,,,,Inactive
798,23849132-7bb7-49ef-9666-2646911fbcfd,Heat Perimeter,FIRIS,2024/07/27 23:00:38.047+00,CA-TCU-COSGROVE-N57B,,,11.9059869009105,FIRIS Perimeter,,2024/07/27 22:59:01+00,2024/07/27 23:01:30.731+00,Inactive
799,0f46cf91-6789-4e4b-bb96-a4fd171f9822,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/07/25 20:00:00+00,HILL,HILL,bb9142f4-470d-4dd8-844e-0e5fd52303ba,7721.94,Infrared Image,,,,Inactive
800,c309d547-a903-4b52-93b6-07b62b2a60ef,Heat Perimeter,NIFC,2024/07/12 14:16:25+00,2024-CALPF-001542,Lake,2024-CALPF-001542,38610.3755030353,Wildfire Daily Fire Perimeter,2024/07/05 22:48:00+00,2024/07/22 01:44:36+00,2024/07/28 00:53:35+00,Inactive
801,05e6eba8-4ebd-466d-ba40-daa24d42e52c,Heat Perimeter,NIFC,2024/07/25 02:50:31+00,2024-CALPF-001757,Apache,2024-CALPF-001757,1496.34206248422,Wildfire Daily Fire Perimeter,2024/07/24 01:31:00+00,2024/07/24 21:44:21.923+00,2024/07/28 00:53:35+00,Inactive
802,e6ad862a-1734-4579-b027-d22c964343c6,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/07/27 18:56:55+00,Park,Park,22cad814-48b1-4460-a368-f50f493f3740,353194.35,Infrared Image,,,,Inactive
803,4445e54d-6584-4629-9b9b-b9708ceaae1e,Heat Perimeter,FIRIS,2024/07/27 09:04:37.382+00,CA-KRN-SAWMILL-N43U,,,164.545584574029,FIRIS Perimeter,,2024/07/27 09:03:49+00,2024/07/28 08:26:29.388+00,Inactive
804,813583cb-e9c2-439d-a286-475f074da39e,Heat Perimeter,FIRIS,2024/07/28 18:46:56.394+00,CA-SDU-TRAIL-N43U,,,11.6582128520653,FIRIS Perimeter,,2024/07/28 18:45:01+00,2024/07/28 18:47:37.150+00,Inactive
805,f0fdb2c0-d0ee-43d2-a905-51b8af8e5059,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/07/28 17:30:00+00,Park,Park,22cad814-48b1-4460-a368-f50f493f3740,357340.89,Infrared Image,,,,Inactive
806,79fb6aa2-2c4e-4d06-8005-fbf583b7849a,Heat Perimeter,FIRIS,2024/07/28 21:42:38.050+00,CA-SDU-BORDER-N43U,,,44.835192085531,FIRIS Perimeter,,2024/07/28 21:39:59+00,2024/07/28 21:43:11.703+00,Inactive
807,32672a29-aaf3-425a-8bc0-ce272975a1b0,Heat Perimeter,FIRIS,2024/07/28 22:14:05.624+00,CA-RVC-WALKER-N43U,,,64.163215369675,FIRIS Perimeter,,2024/07/28 22:13:02+00,2024/07/28 22:14:17.468+00,Inactive
808,d1747861-2205-45b1-a17e-9c6691b6fca0,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/07/28 22:56:00+00,Park,Park,22cad814-48b1-4460-a368-f50f493f3740,360141.09,Infrared Image,,,,Inactive
809,2e68cffe-f1cf-40e8-8eee-15f3a8ff13fb,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,1900/01/01 00:00:00+00,BOREL,BOREL,4CB2F74D-51F9-47E3-8CFA-43F75DCB8A26,50125.95,Infrared Image,,,,Inactive
810,2b9ee3b9-efcf-4411-b7e8-319a999658f7,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/07/29 02:39:00+00,HILL,HILL,BB9142F4-470D-4DD8-844E-0E5FD52303BA,7721.94,Infrared Image,,,,Inactive
811,c78f7524-5873-4179-b3fb-dc547848fe71,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/07/29 01:41:00+00,CREEK,CREEK,978C0D06-9889-441A-9C81-EC19804B2331,733.86,Infrared Image,,,,Inactive
812,c7548199-cd51-4891-b5d9-01c686fd54bc,Heat Perimeter,NIFC,2024/07/28 08:18:50+00,2024-CARRU-114306,WALNUT,2024-CARRU-114306,0.01,Wildfire Daily Fire Perimeter,2024/07/28 03:18:50+00,2024/07/28 03:22:22.974+00,2024/07/29 04:19:33.573+00,Inactive
813,49f379d5-6947-4ed6-b68c-992e598c31de,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/07/27 10:47:37+00,Park,Park,22cad814-48b1-4460-a368-f50f493f3740,348370.43,Infrared Image,,,,Inactive
814,19553de4-5a4d-4875-8175-ac2f3496e5bd,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/07/27 18:56:55+00,Park,Park,22cad814-48b1-4460-a368-f50f493f3740,353194.35,Infrared Image,,,,Inactive
815,bf9b75dc-7c4a-4245-b950-6bea682f58fe,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/07/27 14:37:48+00,Park,Park,22cad814-48b1-4460-a368-f50f493f3740,350011.61,Infrared Image,,,,Inactive
816,fe31cd13-3ffc-427c-935f-471f3528564d,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/07/28 22:56:00+00,Park,Park,22cad814-48b1-4460-a368-f50f493f3740,360141.09,Infrared Image,,,,Inactive
817,bf4dcab0-ccf8-42ef-b732-4f24eb3dc39a,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/07/28 17:30:00+00,Park,Park,22cad814-48b1-4460-a368-f50f493f3740,357340.89,Infrared Image,,,,Inactive
818,9e185c93-06f8-490d-952d-263648d8b763,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/07/29 11:08:22+00,Park,Park,22CAD814-48B1-4460-A368-F50F493F3740,370236.68,Infrared Image,,,,Inactive
819,536d5835-fb32-4ebf-afae-70828bbf500c,Heat Perimeter,FIRIS,2024/07/29 20:50:53.987+00,CA-RRU-NIXON-N43U,,,130.795382567606,FIRIS Perimeter,,2024/07/29 20:48:33+00,2024/07/29 20:51:00.913+00,Inactive
820,dc970789-5d8c-4dd3-8e94-6b0d8d78f1e7,Heat Perimeter,FIRIS,2024/07/29 20:50:53.987+00,CA-RRU-NIXON-N43U,,,130.795382567606,FIRIS Perimeter,,2024/07/29 20:48:33+00,2024/07/29 20:51:00.913+00,Inactive
821,93f75e36-ce7f-4e94-885e-cc9dc772505b,Heat Perimeter,FIRIS,2024/07/29 21:33:22.798+00,CA-RRU-NIXON-N43U,,,295.312245682044,FIRIS Perimeter,,2024/07/29 21:31:29+00,2024/07/29 21:34:12.811+00,Inactive
822,53402fb5-1197-4d2e-81ef-52c13b48ec20,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/07/29 15:57:09+00,Park,Park,22CAD814-48B1-4460-A368-F50F493F3740,373356.89,Infrared Image,,,,Inactive
823,80a2c14c-b261-435b-9f37-5538780a35b4,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,1900/01/01 00:00:00+00,STOCKADE CANYON,STOCKADE CANYON,CF39B480-08A9-4A22-84AB-A95D93276941,15237.58,Infrared Image,,,,Inactive
824,51d20dfe-36e4-4e6f-828a-c8520c25280a,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/07/28 17:27:11+00,BOREL,BOREL,4CB2F74D-51F9-47E3-8CFA-43F75DCB8A26,57197.77,Infrared Image,,,,Inactive
825,9b9b4adf-a662-41fc-9e27-f1b03c598d50,Heat Perimeter,FIRIS,2024/07/30 01:48:34.957+00,CA-RRU-NIXON-N43U,,,2756.48870786209,FIRIS Perimeter,,2024/07/30 01:46:09+00,2024/07/30 01:49:10.161+00,Inactive
826,09a1e483-081f-4ce9-9849-a8aedcf94fb1,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/07/30 10:50:31+00,Park,Park,22CAD814-48B1-4460-A368-F50F493F3740,385064.52,Infrared Image,,,,Inactive
827,6cb0a0bf-d2e6-45cb-8f4a-ef3826f3c9a5,Heat Perimeter,FIRIS,2024/07/30 19:58:15.126+00,CA-SDU-BORDER66-N43U,,,296.417217184114,FIRIS Perimeter,,2024/07/30 19:45:22+00,2024/07/30 19:58:46.330+00,Inactive
828,602bc165-32a7-47b4-b840-b6d4d458aaec,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/07/29 15:30:00+00,BOREL,BOREL,4CB2F74D-51F9-47E3-8CFA-43F75DCB8A26,57548.35,Infrared Image,,,,Inactive
829,462a0906-9ae0-4868-af00-1765914e5ea3,Heat Perimeter,FIRIS,2024/07/30 21:18:22.178+00,CA-MMU-PEDRO-N57B,,,379.226238356064,FIRIS Perimeter,,2024/07/30 21:17:09+00,2024/07/30 21:19:03.374+00,Inactive
830,b295c71c-5f96-4f20-b474-2aff1e1c6478,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/07/30 12:45:00+00,NIXON,NIXON,9DA145D8-6710-46BD-A9B1-AD879BCF7801,3902.63,Infrared Image,,,,Inactive
831,be2ab973-494f-4f8f-8603-f1fad178efe3,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/07/30 15:45:04+00,Park,Park,22CAD814-48B1-4460-A368-F50F493F3740,386764.29,Infrared Image,,,,Inactive
832,c26dd1cf-4bab-4df5-b163-57300ef515d2,Heat Perimeter,FIRIS,2024/07/31 00:51:27.756+00,CA-RRU-NIXON-N43U,,,4941.03405913715,FIRIS Perimeter,,2024/07/31 00:50:11+00,2024/07/31 00:51:48.146+00,Inactive
833,bca71451-b2d5-40d8-9332-4518ebb28a6b,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,1900/01/01 00:00:00+00,PEDRO,PEDRO,0E9EB14F-E592-4E8D-91A7-BDCC827934AD,2636.89,Infrared Image,,,,Inactive
834,7674d2fe-0c4b-4864-b9ed-04e61f4db129,Heat Perimeter,FIRIS,2024/07/31 04:30:25.726+00,CA-MMU-PEDRO-N57B,,,2727.14778069316,FIRIS Perimeter,,2024/07/31 04:29:44+00,2024/07/31 04:30:35.117+00,Inactive
835,8fef1df0-7b9e-4abc-b75f-a7cd8929ecd9,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/07/31 11:18:18+00,Park,Park,,390613.038854213,Mixed Methods,,,,Inactive
836,dafe394a-4728-4e28-8f20-16c8c8ab249b,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/07/31 21:54:00+00,PEDRO,PEDRO,0e9eb14f-e592-4e8d-91a7-bdcc827934ad,3647.1,Infrared Image,,,,Inactive
837,0637c88f-0069-4df6-a10b-d3ffd9a11466,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/07/29 15:57:09+00,Park,Park,22CAD814-48B1-4460-A368-F50F493F3740,391200.307382334,Mixed Methods,,,,Inactive
838,5336e1ae-140f-4ae3-a1c4-bd14dcaf36ad,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/07/31 23:09:00+00,BOREL,BOREL,4cb2f74d-51f9-47e3-8cfa-43f75dcb8a26,58867.29,Infrared Image,,,,Inactive
839,7021c27d-762a-4793-b933-6cf9f3886339,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/07/31 22:15:56+00,Park,Park,22cad814-48b1-4460-a368-f50f493f3740,391200.32,Infrared Image,,,,Inactive
840,2f1f4ddf-2e21-4257-8587-fd6cc264c004,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/08/01 01:45:17+00,NIXON,NIXON,9da145d8-6710-46bd-a9b1-ad879bcf7801,5192.33,Infrared Image,,,,Inactive
841,e6ee4d08-70df-4fdb-ae74-0c26c10e7cfd,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/08/01 03:10:37+00,PEDRO,PEDRO,0e9eb14f-e592-4e8d-91a7-bdcc827934ad,3792.74,Infrared Image,,,,Inactive
842,c1fd455e-433f-4fd7-bdc6-455cf1f0c725,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/08/01 16:45:00+00,PARK,PARK,22cad814-48b1-4460-a368-f50f493f3740,393012.69,Infrared Image,,,,Inactive
843,5d19fc8a-cf28-4876-91fb-9d2fa0848470,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/08/01 19:55:36+00,PEDRO,PEDRO,0e9eb14f-e592-4e8d-91a7-bdcc827934ad,3811.82,Infrared Image,,,,Inactive
844,2e7c7307-ff9f-40ca-8967-37a3f8df6309,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/08/01 19:55:56+00,PEDRO,PEDRO,0e9eb14f-e592-4e8d-91a7-bdcc827934ad,3811.83,Infrared Image,,,,Inactive
845,e3e97f49-d49d-4063-a77f-1c2268e2b200,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/08/01 21:33:27+00,TROUT,TROUT,192018fd-a111-425c-8f4c-775570a9fd3e,23438.75,Infrared Image,,,,Inactive
846,f84bdf2b-64e7-4edf-b9b0-913fb93a11c3,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/08/02 01:01:59+00,PARK,PARK,22cad814-48b1-4460-a368-f50f493f3740,393851.43,Infrared Image,,,,Inactive
847,68c6f7d8-9315-442b-9b75-4e6ea4ddd125,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/08/01 23:06:59+00,PARK,PARK,22cad814-48b1-4460-a368-f50f493f3740,393851.43,Infrared Image,,,,Inactive
848,6e2d66c3-d264-40f6-a6ad-a58b4bfebe51,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/08/03 21:39:27+00,BOREL,BOREL,4cb2f74d-51f9-47e3-8cfa-43f75dcb8a26,59376.07,Infrared Image,,,,Inactive
849,97589241-d07e-46fa-a57f-6bc6e8f8706b,Heat Perimeter,NIFC,2024/08/03 08:04:28+00,2024-CASQF-001362,BOREL,2024-CASQF-001362,59360.7940371504,Wildfire Daily Fire Perimeter,2024/07/24 19:59:59+00,2024/07/30 21:57:44+00,2024/08/04 04:37:08+00,Inactive
850,243dd920-a77a-49ae-b91e-188908229558,Heat Perimeter,NIFC,2024/08/03 08:04:28+00,2024-CASQF-001362,BOREL,2024-CASQF-001362,59351.7430123633,Wildfire Daily Fire Perimeter,2024/07/24 19:59:59+00,2024/07/30 21:57:44+00,2024/08/04 16:41:56+00,Inactive
851,b56b02a6-c42d-4738-8734-a7b5ede08b17,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/08/04 16:45:00+00,Park,Park,22cad814-48b1-4460-a368-f50f493f3740,401300.89,Infrared Image,,,,Inactive
852,2a976723-af36-475e-b36f-172438b6427e,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/08/04 16:45:00+00,Park,Park,22CAD814-48B1-4460-A368-F50F493F3740,401300.89,Infrared Image,,,,Inactive
853,ed5827ae-5740-4452-a8e4-504d6799d350,Heat Perimeter,CAL FIRE INTEL FLIGHT DATA,2024/08/04 20:00:00+00,BOREL,BOREL,4cb2f74d-51f9-47e3-8cfa-43f75dcb8a26,59361.24,Infrared Image,,,,Inactive
